mode;gf
D
nbcol;nblignes
20;50
X capteur;Y capteur
9;46
7;34
14;34
7;25
16;17
9;43
5;17
6;7
15;25
25;14
29;16
33;18
37;21
26;5
34;31
26;42
29;46
33;42
adresse du fond:
/Images/2pieds2.png
Commentaire:
 
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
00
#
128;66;483;504;83;0;232;356;0;0
129;59;480;497;82;0;226;358;0;0
130;51;477;491;81;0;219;361;0;0
131;44;474;482;79;0;213;363;0;0
132;35;471;474;78;0;205;365;0;0
133;30;468;466;76;0;199;366;0;0
134;22;464;456;73;0;193;367;0;0
135;15;460;444;69;0;186;368;0;0
136;10;456;430;65;0;179;368;0;0
137;7;452;412;60;0;174;368;0;0
138;5;444;392;55;0;166;368;0;0
139;3;436;367;50;0;157;368;0;0
140;2;427;340;44;0;148;367;0;0
141;0;414;310;38;0;138;366;0;0
142;0;402;278;32;0;129;366;0;0
143;0;387;245;24;0;119;365;0;0
144;0;371;212;20;0;110;364;0;0
145;0;353;176;15;0;95;363;0;0
146;0;336;142;13;0;84;363;0;0
147;0;313;111;10;0;70;362;0;0
148;0;288;83;7;0;56;360;0;0
149;0;263;60;7;0;43;359;0;0
150;0;233;42;7;0;31;356;0;0
151;0;201;29;9;0;20;354;0;0
152;0;162;17;9;0;10;350;0;0
153;0;125;13;9;0;4;343;0;0
154;0;91;9;7;0;0;334;0;0
155;0;64;10;6;0;0;319;0;0
156;0;42;10;7;0;0;294;0;0
157;0;22;8;8;0;0;257;0;0
158;0;9;7;8;0;0;218;0;0
159;0;0;5;8;0;0;176;0;0
160;0;0;6;6;0;0;135;0;0
161;0;0;4;6;0;0;96;0;0
162;0;2;3;8;0;0;60;0;0
163;0;2;2;8;0;0;30;0;0
164;0;2;2;8;0;0;11;0;0
165;0;2;4;8;0;0;4;0;0
166;0;2;5;6;0;0;0;0;0
167;0;2;5;6;0;0;0;0;0
168;0;2;4;7;0;0;0;0;0
169;0;2;4;9;0;0;0;0;0
170;0;0;4;8;0;0;0;0;0
171;0;0;2;9;0;0;0;0;0
172;0;0;2;10;0;0;0;0;0
173;0;0;1;8;0;0;0;0;0
174;0;0;0;9;0;0;0;0;0
175;0;1;1;7;0;0;0;0;0
176;0;3;4;7;0;0;0;0;0
177;0;3;5;6;0;0;0;0;0
178;0;3;6;6;0;0;0;0;0
179;0;3;6;6;0;0;0;0;0
180;0;3;9;6;0;0;0;0;0
181;0;3;9;7;0;0;0;0;0
182;0;4;9;7;0;0;0;0;0
183;0;2;7;8;0;0;0;0;0
184;0;1;6;8;0;0;0;0;0
185;0;3;6;8;0;0;1;0;0
186;0;3;6;10;0;0;1;0;0
187;0;3;7;9;0;0;3;0;0
188;0;4;5;9;0;0;3;0;0
189;0;4;6;8;0;0;3;0;0
190;0;2;8;8;0;0;3;0;0
191;0;4;8;6;0;0;3;0;0
192;0;4;8;8;0;0;4;0;0
193;0;3;7;9;0;0;3;0;0
194;0;3;6;9;0;0;4;0;0
195;0;3;5;8;0;0;2;0;0
196;0;1;6;8;0;0;2;0;0
197;0;1;6;8;0;0;2;0;0
198;0;1;5;7;0;0;2;0;0
199;0;0;6;7;0;0;4;0;0
200;0;0;6;4;0;0;4;0;0
201;0;0;7;4;0;0;6;0;0
202;11;0;8;4;0;8;6;0;0
203;57;0;8;6;0;39;7;0;0
204;128;0;9;6;0;79;7;0;0
205;225;0;9;6;0;123;7;0;0
206;343;0;10;6;0;178;7;0;0
207;490;2;9;6;0;259;6;0;0
208;677;10;9;7;0;365;4;0;0
209;901;26;8;7;0;489;3;0;0
210;1118;50;12;6;0;633;1;0;0
211;1325;82;42;4;0;768;0;0;0
212;1502;127;102;4;0;909;0;0;0
213;1660;183;178;4;0;1039;0;0;0
214;1797;242;257;4;0;1160;0;0;0
215;1905;302;339;4;0;1260;1;0;0
216;1978;360;420;3;0;1334;1;0;0
217;2017;413;500;2;0;1371;3;0;0
218;2047;460;576;8;0;1356;3;0;0
219;2061;500;628;16;0;1329;3;0;0
220;2079;528;647;24;0;1285;3;0;0
221;2086;545;652;39;0;1220;3;0;1
222;2098;561;656;56;0;1215;6;0;3
223;2104;573;658;73;0;1200;11;0;6
224;2099;583;662;93;0;1152;15;0;8
225;2092;591;667;118;0;1107;21;0;12
226;2076;596;672;137;0;1090;29;0;15
227;2048;601;678;155;0;1081;36;0;19
228;2005;605;685;173;0;1073;47;0;23
229;1959;609;692;186;0;1092;59;0;26
230;1902;612;699;199;0;1047;68;0;27
231;1837;615;705;211;0;1000;76;0;30
232;1766;617;710;222;0;983;86;0;34
233;1686;620;714;231;0;983;97;0;39
234;1614;623;718;239;0;979;111;0;46
235;1540;626;722;247;0;955;124;0;51
236;1472;630;724;255;0;920;138;0;59
237;1399;633;726;264;0;896;152;0;68
238;1325;636;728;272;0;866;169;0;79
239;1253;639;730;282;0;838;188;0;91
240;1179;641;730;290;0;814;207;0;102
241;1103;643;731;296;0;783;225;0;112
242;1024;644;730;302;0;747;244;0;122
243;944;644;729;307;0;709;265;0;134
244;859;642;727;311;1;675;285;0;143
245;781;639;722;313;12;627;304;0;150
246;703;635;715;310;27;580;322;0;155
247;629;631;705;305;49;533;337;0;158
248;552;626;696;299;66;486;352;0;159
249;479;620;687;291;87;440;364;0;158
250;405;613;677;283;113;398;372;0;154
251;333;606;669;272;140;364;379;0;147
252;269;598;663;262;172;334;384;0;138
253;212;588;658;249;202;306;387;0;129
254;156;576;654;234;232;280;389;0;120
255;105;563;649;219;256;251;390;4;109
256;72;549;642;203;290;218;390;20;98
257;45;535;630;186;324;183;390;44;86
258;26;518;609;167;356;145;391;81;72
259;15;500;582;144;390;111;392;125;60
260;8;482;544;124;415;80;394;175;49
261;2;465;494;104;437;52;396;235;38
262;0;445;434;83;458;29;400;300;27
263;0;423;366;65;466;13;404;365;17
264;0;394;295;49;472;4;408;421;9
265;0;358;225;36;469;0;411;472;4
266;0;319;164;27;453;0;413;512;1
267;0;270;111;19;431;0;413;546;0
268;0;220;68;11;394;0;412;577;0
269;0;170;36;7;343;0;410;601;0
270;0;124;15;9;281;0;407;624;0
271;0;83;5;9;228;0;403;648;0
272;0;50;3;9;172;0;399;672;0
273;0;26;5;9;120;0;394;699;0
274;0;8;7;9;78;0;387;724;0
275;0;4;7;9;38;0;375;744;0
276;0;2;6;11;16;0;354;756;0
277;0;2;6;11;3;0;322;757;0
278;0;2;6;11;0;0;277;743;0
279;0;2;6;9;0;0;228;712;0
280;0;2;3;9;0;0;179;644;0
281;0;2;3;10;0;0;131;543;0
282;0;2;2;10;0;0;87;442;0
283;0;0;2;12;0;0;49;343;0
284;0;0;3;11;0;0;20;250;0
285;0;0;3;12;0;0;4;164;0
286;0;2;3;11;0;0;0;90;0
287;0;2;3;11;0;0;0;28;0
288;0;3;3;11;0;0;0;0;0
289;0;3;4;9;0;0;0;0;0
290;0;6;2;9;0;0;0;0;0
291;0;6;4;8;0;0;0;0;0
292;0;8;3;10;0;0;0;0;0
293;0;8;3;9;0;0;0;0;0
294;0;6;5;11;0;0;0;0;0
295;0;6;5;11;0;0;0;0;0
296;0;4;5;11;0;0;0;0;0
297;0;6;4;13;0;0;0;0;0
298;0;3;4;13;0;0;0;0;0
299;0;3;5;13;0;0;0;0;0
300;0;1;5;12;0;0;1;0;0
301;0;1;5;12;0;0;1;0;0
302;0;1;3;11;0;0;1;0;0
303;0;2;3;13;0;0;1;0;0
304;0;2;3;13;0;0;2;0;0
305;0;1;2;13;0;0;2;0;0
306;0;3;2;13;0;0;2;0;0
307;0;3;1;14;0;0;2;0;0
308;0;3;2;14;0;0;1;0;0
309;0;3;2;14;0;0;1;0;0
310;0;3;2;12;0;0;1;0;0
311;0;2;2;12;0;0;1;0;0
312;0;2;4;11;0;0;0;0;0
313;0;2;4;11;0;0;1;0;0
314;0;0;5;10;0;0;1;0;0
315;0;0;4;9;0;0;1;0;0
316;0;0;3;8;0;0;1;0;0
317;0;0;3;8;0;0;3;0;0
318;0;0;3;9;0;0;3;0;0
319;0;0;3;9;0;0;4;0;0
320;0;0;2;9;0;0;5;0;0
321;0;0;2;9;0;0;6;0;0
322;0;0;2;9;0;0;6;0;0
323;0;0;4;9;0;0;6;0;0
324;0;2;3;9;0;0;7;0;0
325;0;3;4;9;0;0;7;0;0
326;0;3;4;8;0;0;7;0;0
327;0;3;4;6;0;0;7;0;0
328;0;3;6;6;0;0;6;0;0
329;39;3;6;6;0;27;6;0;0
330;122;3;4;8;0;70;6;0;0
331;259;3;3;8;0;133;8;0;0
332;457;1;5;7;0;234;7;0;0
333;717;0;5;7;0;385;7;0;0
334;925;0;6;7;0;584;9;0;0
335;1155;11;25;8;0;822;10;0;0
336;1457;37;88;9;0;1088;10;0;0
337;1738;71;167;7;0;1318;11;0;0
338;1979;117;248;6;0;1519;11;0;0
339;2146;166;329;4;0;1681;9;0;0
340;2255;219;409;4;0;1792;9;0;0
341;2283;275;489;3;0;1853;9;0;0
342;2366;335;569;3;0;1871;9;0;0
343;2422;387;632;3;0;1841;9;0;0
344;2411;428;651;4;0;1781;9;0;0
345;2374;464;658;12;0;1721;6;0;0
346;2325;491;664;22;0;1673;6;0;4
347;2295;515;671;37;0;1609;6;0;11
348;2247;536;681;51;0;1551;12;0;19
349;2196;556;694;68;0;1483;14;0;30
350;2117;571;705;89;0;1394;18;1;43
351;2025;583;718;108;0;1298;24;1;58
352;1904;593;727;126;0;1167;32;1;73
353;1770;599;734;140;0;1041;43;1;89
354;1632;603;738;154;0;935;57;1;101
355;1482;607;739;165;0;855;73;1;110
356;1333;609;737;178;0;775;87;1;117
357;1192;612;732;191;0;700;108;1;123
358;1072;614;726;201;0;638;130;0;125
359;962;617;718;212;0;581;156;0;124
360;871;618;711;225;0;558;184;0;122
361;790;619;703;238;0;535;211;0;118
362;719;619;695;251;0;494;238;0;114
363;657;620;687;266;0;458;265;0;109
364;605;620;680;279;0;428;289;0;106
365;560;618;672;291;1;402;310;0;101
366;514;617;667;303;4;379;330;1;97
367;463;614;661;314;15;364;345;1;95
368;414;611;657;325;29;351;359;1;92
369;366;608;654;335;51;339;369;1;91
370;314;604;653;341;80;326;377;1;89
371;260;599;652;342;119;312;383;1;87
372;208;590;652;342;164;293;387;11;83
373;158;580;650;337;216;269;390;35;77
374;113;568;645;327;269;237;393;70;69
375;79;553;634;313;320;196;397;116;60
376;49;536;613;286;370;157;405;170;49
377;28;518;584;252;416;119;416;231;39
378;15;497;542;217;456;84;430;298;29
379;8;473;485;176;484;54;444;368;19
380;3;447;414;138;485;28;461;431;11
381;0;412;338;102;475;9;476;483;6
382;0;369;262;70;458;0;487;524;2
383;0;318;193;44;431;0;493;556;0
384;0;263;132;27;390;0;491;583;0
385;0;206;80;17;335;0;481;605;0
386;0;156;41;9;269;0;467;627;0
387;0;108;17;7;203;0;453;648;0
388;0;65;7;7;157;0;436;671;0
389;0;34;5;7;113;0;414;693;0
390;0;13;5;8;74;0;388;712;0
391;0;5;5;6;40;0;355;723;0
392;0;2;5;6;15;0;306;721;0
393;0;2;5;6;3;0;256;705;0
394;0;1;6;8;0;0;207;649;0
395;0;1;5;9;0;0;158;560;0
396;0;1;5;9;0;0;110;464;0
397;0;1;5;10;0;0;67;367;0
398;0;1;5;9;0;0;31;271;0
399;0;0;4;10;0;0;5;181;0
400;0;0;5;9;0;0;0;103;0
401;0;0;6;9;0;0;0;35;0
402;0;0;7;7;0;0;0;2;0
403;0;0;7;7;0;0;0;0;0
404;0;0;8;6;0;0;0;0;0
405;0;2;6;6;0;0;0;0;0
406;0;2;6;5;0;0;0;0;0
407;0;4;6;4;0;0;0;0;0
408;0;4;5;6;0;0;0;0;0
409;0;4;3;7;0;0;0;0;0
410;0;5;1;9;0;0;0;0;0
411;0;5;2;8;0;0;1;0;0
412;0;5;2;6;0;0;1;0;0
413;0;3;2;6;0;0;1;0;0
414;0;3;4;6;0;0;1;0;0
415;0;1;4;6;0;0;1;0;0
416;0;1;4;6;0;0;1;0;0
417;0;3;4;7;0;0;1;0;0
418;0;3;4;6;0;0;3;0;0
419;0;3;5;8;0;0;3;0;0
420;0;3;5;8;0;0;5;0;0
421;0;3;5;7;0;0;5;0;0
422;0;3;3;7;0;0;5;0;0
423;0;3;3;9;0;0;6;0;0
424;0;3;5;7;0;0;8;0;0
425;0;1;5;5;0;0;9;0;0
426;0;0;5;5;0;0;8;0;0
427;0;0;2;6;0;0;7;0;0
428;0;0;1;8;0;0;6;0;0
429;0;0;1;8;0;0;6;0;0
430;0;0;2;10;0;0;6;0;0
431;0;0;3;9;0;0;4;0;0
432;0;0;4;10;0;0;4;0;0
433;0;0;5;10;0;0;3;0;0
434;0;0;5;10;0;0;3;0;0
435;0;0;5;9;0;0;3;0;0
436;0;0;5;6;0;0;3;0;0
437;0;0;5;5;0;0;3;0;0
438;0;0;5;4;0;0;3;0;0
439;0;0;4;5;0;0;3;0;0
440;0;0;2;5;0;0;3;0;0
441;30;0;2;5;0;21;3;0;0
442;98;0;2;5;0;59;3;0;0
443;212;0;2;5;0;109;1;0;0
444;375;0;4;5;0;195;1;0;0
445;600;0;5;5;0;316;1;0;0
446;858;0;10;4;0;487;1;0;0
447;1149;7;56;5;0;688;1;0;0
448;1438;38;134;4;0;908;0;0;0
449;1652;86;214;4;0;1120;0;0;0
450;1861;143;296;2;0;1302;0;0;0
451;2024;204;377;2;0;1473;0;0;0
452;2143;269;457;2;0;1596;2;0;0
453;2192;337;538;5;0;1669;2;0;0
454;2201;409;616;11;0;1654;4;0;0
455;2173;475;657;19;0;1581;6;0;3
456;2139;519;668;35;0;1497;12;0;10
457;2141;548;677;55;0;1393;18;0;18
458;2093;569;690;82;0;1296;26;0;28
459;2029;589;705;113;0;1214;37;0;41
460;1947;605;722;147;0;1161;50;0;52
461;1857;618;738;181;0;1100;66;0;64
462;1757;628;752;211;0;1064;86;0;76
463;1643;636;761;237;0;1043;112;0;85
464;1524;642;767;260;0;1014;139;0;91
465;1390;646;768;277;0;982;167;0;97
466;1264;648;764;288;0;947;193;0;100
467;1143;649;758;294;0;884;221;0;101
468;1025;647;747;298;0;793;248;0;103
469;910;643;734;300;0;721;274;0;103
470;807;639;720;302;0;657;296;0;105
471;719;635;707;304;0;602;312;0;106
472;639;631;694;302;1;541;328;0;105
473;576;626;683;301;4;488;341;0;104
474;509;619;674;298;14;442;355;0;102
475;447;613;665;294;28;406;364;0;98
476;384;608;659;288;45;379;372;0;94
477;328;602;656;281;65;352;378;0;90
478;271;594;654;272;90;328;383;0;85
479;218;585;653;262;115;309;387;0;82
480;165;575;652;252;146;288;388;0;75
481;118;563;651;238;178;268;389;0;69
482;83;552;647;224;204;245;390;0;61
483;53;540;641;208;229;220;390;0;56
484;34;526;630;192;254;193;390;9;49
485;21;511;614;172;279;163;390;25;42
486;14;497;593;152;303;131;391;52;33
487;7;483;564;133;334;100;392;90;24
488;3;470;526;114;355;74;395;138;17
489;1;456;477;100;378;50;401;191;11
490;0;442;421;80;404;31;410;252;8
491;0;425;355;65;423;17;421;318;4
492;0;403;287;49;426;6;433;380;2
493;0;380;222;40;423;0;446;436;0
494;0;347;160;31;414;0;459;485;0
495;0;307;108;23;391;0;470;525;0
496;0;257;64;16;362;0;475;557;0
497;0;206;33;11;320;0;475;587;0
498;0;158;14;9;262;0;469;615;0
499;0;115;6;9;203;0;457;646;0
500;0;76;4;9;158;0;445;678;0
501;0;43;4;10;116;0;432;714;0
502;0;19;4;10;77;0;416;748;0
503;0;5;4;8;44;0;394;778;0
504;0;1;5;8;19;0;370;795;0
505;0;1;6;8;3;0;331;797;0
506;0;1;5;10;0;0;280;781;0
507;0;0;3;8;0;0;231;733;0
508;0;0;3;9;0;0;182;637;0
509;0;0;3;7;0;0;134;527;0
510;0;0;3;7;0;0;87;417;0
511;0;0;5;9;0;0;48;310;0
512;0;0;4;9;0;0;16;214;0
513;0;0;4;8;0;0;0;128;0
514;0;0;3;10;0;0;0;55;0
515;0;2;3;10;0;0;0;6;0
516;0;3;4;9;0;0;0;0;0
517;0;3;4;11;0;0;0;0;0
518;0;3;4;12;0;0;0;0;0
519;0;3;2;11;0;0;0;0;0
520;0;3;4;12;0;0;0;0;0
521;0;3;2;12;0;0;0;0;0
522;0;4;4;11;0;0;0;0;0
523;0;2;4;12;0;0;0;0;0
524;0;1;3;12;0;0;0;0;0
525;0;1;3;12;0;0;0;0;0
526;0;1;3;12;0;0;0;0;0
527;0;1;3;10;0;0;0;0;0
528;0;1;1;9;0;0;0;0;0
529;0;1;1;8;0;0;0;0;0
530;0;2;1;8;0;0;0;0;0
531;0;2;1;9;0;0;0;0;0
532;0;2;1;9;0;0;0;0;0
533;0;2;1;9;0;0;0;0;0
534;0;3;1;9;0;0;0;0;0
535;0;3;1;9;0;0;0;0;0
536;0;5;1;8;0;0;0;0;0
537;0;5;2;9;0;0;0;0;0
538;0;3;1;9;0;0;0;0;0
539;0;3;1;9;0;0;0;0;0
540;0;4;1;9;0;0;0;0;0
541;0;4;1;8;0;0;0;0;0
542;0;3;1;7;0;0;1;0;0
543;0;3;2;8;0;0;3;0;0
544;0;3;4;8;0;0;4;0;0
545;0;3;4;8;0;0;4;1;0
546;0;3;4;8;0;0;4;1;0
547;0;3;4;6;0;0;6;1;0
548;0;2;4;5;0;0;8;1;0
549;0;4;6;4;0;0;8;1;0
550;0;4;6;4;0;0;8;1;0
551;0;4;4;4;0;0;7;1;0
552;0;4;4;6;0;0;5;1;0
553;0;4;2;5;0;0;7;0;0
554;35;4;4;3;0;24;7;0;0
555;109;4;4;3;0;64;5;0;0
556;241;4;4;6;0;117;3;0;0
557;429;2;2;6;0;212;3;0;0
558;683;2;3;6;0;353;1;0;0
559;889;2;5;7;0;545;1;0;0
560;1225;11;26;6;0;792;1;0;0
561;1559;41;95;6;0;1041;0;0;0
562;1834;90;174;6;0;1255;0;0;0
563;2045;148;255;6;0;1446;0;0;0
564;2185;211;337;3;0;1607;0;0;0
565;2254;279;419;3;0;1720;1;0;0
566;2266;348;499;5;0;1774;3;0;0
567;2325;421;579;6;0;1776;3;0;0
568;2261;484;640;11;0;1721;3;0;0
569;2197;531;657;22;0;1670;5;0;3
570;2155;560;665;40;0;1625;11;0;6
571;2134;582;674;61;0;1586;19;0;10
572;2118;599;685;86;0;1550;28;0;14
573;2103;615;701;116;0;1509;38;0;17
574;2063;629;715;146;0;1453;49;0;23
575;1994;640;729;175;0;1349;64;0;29
576;1900;647;741;203;0;1252;85;0;34
577;1783;652;749;226;0;1171;110;0;37
578;1648;656;753;246;0;1091;137;0;41
579;1500;657;753;260;0;997;163;0;44
580;1347;657;748;271;0;904;190;0;47
581;1195;655;738;280;0;814;218;0;50
582;1048;651;729;287;0;738;247;0;51
583;919;646;717;294;0;707;276;0;52
584;806;641;704;301;0;666;301;0;54
585;711;637;692;307;0;598;320;0;56
586;631;631;681;311;0;529;336;0;56
587;562;626;672;316;0;473;351;0;57
588;495;620;665;322;0;429;363;0;56
589;434;613;659;328;0;392;372;0;56
590;374;607;655;332;8;364;379;0;54
591;319;602;653;336;21;340;384;0;53
592;263;596;652;339;39;317;387;0;49
593;211;587;652;342;61;299;389;0;44
594;161;578;649;343;88;280;390;0;41
595;118;567;643;342;118;257;391;8;36
596;82;555;632;337;152;229;394;23;29
597;53;542;614;328;192;195;402;45;23
598;33;528;588;315;225;159;412;80;18
599;20;514;554;297;261;125;425;124;12
600;13;497;509;274;289;94;442;174;8
601;6;480;454;242;314;64;461;232;5
602;3;462;386;208;331;38;483;296;2
603;0;444;317;174;344;18;509;357;0
604;0;418;247;138;348;5;533;414;0
605;0;390;184;105;340;0;554;465;0
606;0;353;128;76;312;0;569;506;0
607;0;306;80;53;266;0;578;541;0
608;0;254;44;32;220;0;583;570;0
609;0;202;19;21;174;0;579;595;0
610;0;153;8;13;130;0;568;619;0
611;0;107;1;9;87;0;546;641;0
612;0;70;1;9;49;0;518;664;0
613;0;37;4;9;17;0;490;693;0
614;0;14;5;8;3;0;464;719;0
615;0;3;5;8;0;0;436;742;0
616;0;0;4;8;0;0;402;755;0
617;0;0;5;10;0;0;363;749;0
618;0;1;6;11;0;0;309;729;0
619;0;1;8;9;0;0;256;673;0
620;0;1;9;8;0;0;207;578;0
621;0;3;7;8;0;0;158;476;0
622;0;3;8;8;0;0;110;374;0
623;0;4;9;7;0;0;67;273;0
624;0;4;9;7;0;0;31;180;0
625;0;4;7;5;0;0;6;103;0
626;0;2;6;5;0;0;0;35;0
627;0;2;5;6;0;0;0;0;0
628;0;2;5;8;0;0;0;0;0
629;0;1;7;8;0;0;0;0;0
630;0;1;5;8;0;0;0;0;0
631;0;0;6;8;0;0;0;0;0
632;0;0;6;8;0;0;0;0;0
633;0;2;6;9;0;0;0;0;0
634;0;2;6;10;0;0;0;0;0
635;0;2;6;10;0;0;0;0;0
636;0;2;5;10;0;0;0;0;0
637;0;2;4;8;0;0;0;0;0
638;0;2;3;8;0;0;0;0;0
639;0;4;1;10;0;0;0;0;0
640;0;4;1;10;0;0;0;0;0
641;0;1;1;9;0;0;0;0;0
642;0;3;2;9;0;0;0;0;0
643;0;3;2;7;0;0;0;0;0
644;0;3;4;6;0;0;0;0;0
645;0;3;4;7;0;0;0;0;0
646;0;3;4;8;0;0;0;0;0
647;0;1;6;6;0;0;0;0;0
648;0;1;6;6;0;0;0;0;0
649;0;1;7;6;0;0;0;0;0
650;0;0;7;5;0;0;0;0;0
651;0;0;7;7;0;0;0;0;0
652;0;0;8;7;0;0;1;0;0
653;0;0;6;7;0;0;3;0;0
654;0;0;6;7;0;0;3;0;0
655;0;0;7;9;0;0;4;0;0
656;0;0;9;7;0;0;4;0;0
657;0;0;7;7;0;0;4;0;0
658;0;0;6;10;0;0;4;0;0
659;0;0;7;9;0;0;4;0;0
660;0;0;9;10;0;0;2;0;0
661;0;0;10;10;0;0;1;0;0
662;0;0;11;7;0;0;1;0;0
663;6;0;10;7;0;0;0;0;0
664;45;0;8;9;0;24;0;0;0
665;119;0;10;9;0;64;0;0;0
666;255;0;10;8;0;119;0;0;0
667;459;0;9;8;0;225;0;0;0
668;704;0;7;7;0;367;0;0;0
669;956;0;7;6;0;556;0;0;0
670;1181;14;7;8;0;760;0;0;0
671;1401;43;34;7;0;988;0;0;0
672;1585;89;102;6;0;1200;0;0;0
673;1723;148;181;6;0;1407;0;0;0
